2026-08-16 04:14:16 | INFO     | app.services.prediction_history_service | prediction_history_service.py:361 | Administrative prediction history retrieval started: user_id=None page=1 page_size=10 filtered=False
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/predictions/history status_code=200 duration_ms=1.57 client_ip=testclient request_id=23f78d21-12d2-4833-92bb-2df8a27c9b2f
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/predictions/history "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.api.v1.history.router | router.py:297 | Prediction history retrieval requested: user_id=022636ce-2757-4819-90d7-2988d68ecf0c page=2 page_size=5 filtered=False
2026-08-16 04:14:16 | INFO     | app.services.prediction_history_service | prediction_history_service.py:292 | Prediction history paginated retrieval started: user_id=022636ce-2757-4819-90d7-2988d68ecf0c page=2 page_size=5 filtered=False
2026-08-16 04:14:16 | INFO     | app.services.prediction_history_service | prediction_history_service.py:313 | Prediction history paginated retrieval completed: user_id=022636ce-2757-4819-90d7-2988d68ecf0c record_count=5 total_records=12 total_pages=3
2026-08-16 04:14:16 | INFO     | app.api.v1.history.router | router.py:311 | Prediction history retrieval completed: user_id=022636ce-2757-4819-90d7-2988d68ecf0c record_count=5 total_records=12
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/predictions/history status_code=200 duration_ms=1.87 client_ip=testclient request_id=c7230af2-7825-4881-850a-1f2d4fa9ec43
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/predictions/history?page=2&page_size=5 "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/predictions/history status_code=422 duration_ms=1.18 client_ip=testclient request_id=26a3e05f-accc-4b6d-8d84-55c7c73f03d7
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/predictions/history?min_confidence=90&max_confidence=10 "HTTP/1.1 422 Unprocessable Entity"
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/predictions/history status_code=422 duration_ms=1.20 client_ip=testclient request_id=5df19544-fbeb-426c-bde5-c2b71391919e
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/predictions/history?page_size=101 "HTTP/1.1 422 Unprocessable Entity"
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/predictions/history status_code=422 duration_ms=1.61 client_ip=testclient request_id=170e91b0-d5a3-404a-8ddd-247a90f443b8
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/predictions/history?page=0 "HTTP/1.1 422 Unprocessable Entity"
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/predictions/history status_code=422 duration_ms=1.52 client_ip=testclient request_id=c2ce318d-b191-46a9-aeec-16c17020ce74
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/predictions/history?start_date=2026-02-01T00%3A00%3A00%2B00%3A00&end_date=2026-01-01T00%3A00%3A00%2B00%3A00 "HTTP/1.1 422 Unprocessable Entity"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:164 | Prediction analytics requested: user_id=f2bab2d8-9086-46e6-81f3-d735c71dd8cd
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=f2bab2d8-9086-46e6-81f3-d735c71dd8cd filtered=False
2026-08-16 04:14:16 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=f2bab2d8-9086-46e6-81f3-d735c71dd8cd analytics_id=2da314c3-d908-4ea9-a33c-1c58f09e4ee6 record_count=3
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=f2bab2d8-9086-46e6-81f3-d735c71dd8cd analytics_id=2da314c3-d908-4ea9-a33c-1c58f09e4ee6 total_predictions=3
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:168 | Prediction analytics completed: user_id=f2bab2d8-9086-46e6-81f3-d735c71dd8cd analytics_id=2da314c3-d908-4ea9-a33c-1c58f09e4ee6 total_predictions=3
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/analytics status_code=200 duration_ms=1.59 client_ip=testclient request_id=e9bb09ee-603d-4146-943c-bcc5d5ef93b6
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/analytics "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:164 | Prediction analytics requested: user_id=275abd67-eae3-431c-9af5-d56df46af030
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=275abd67-eae3-431c-9af5-d56df46af030 filtered=False
2026-08-16 04:14:16 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:76 | Analytics built with empty history collection: user_id=275abd67-eae3-431c-9af5-d56df46af030 analytics_id=2276b275-5b28-4231-80b9-01662abc787b
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=275abd67-eae3-431c-9af5-d56df46af030 analytics_id=2276b275-5b28-4231-80b9-01662abc787b total_predictions=0
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:168 | Prediction analytics completed: user_id=275abd67-eae3-431c-9af5-d56df46af030 analytics_id=2276b275-5b28-4231-80b9-01662abc787b total_predictions=0
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/analytics status_code=200 duration_ms=1.44 client_ip=testclient request_id=be807752-da4a-471a-9fde-3eb4607477b4
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/analytics "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:164 | Prediction analytics requested: user_id=8c732d50-482b-45c8-9050-95e55aa312d8
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=8c732d50-482b-45c8-9050-95e55aa312d8 filtered=False
2026-08-16 04:14:16 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=8c732d50-482b-45c8-9050-95e55aa312d8 analytics_id=01f46770-8862-40ca-bb34-aaa0067af2fc record_count=2
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=8c732d50-482b-45c8-9050-95e55aa312d8 analytics_id=01f46770-8862-40ca-bb34-aaa0067af2fc total_predictions=2
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:168 | Prediction analytics completed: user_id=8c732d50-482b-45c8-9050-95e55aa312d8 analytics_id=01f46770-8862-40ca-bb34-aaa0067af2fc total_predictions=2
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/analytics status_code=200 duration_ms=1.43 client_ip=testclient request_id=e2f5228b-2565-4a9e-9bce-8be68551d66d
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/analytics "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/analytics status_code=401 duration_ms=2.68 client_ip=testclient request_id=f90896e4-df06-47a4-8820-260670b97fb2
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/analytics "HTTP/1.1 401 Unauthorized"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:164 | Prediction analytics requested: user_id=68c8f86f-563f-45b2-8436-0d823ce03cbd
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=68c8f86f-563f-45b2-8436-0d823ce03cbd filtered=False
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/analytics status_code=413 duration_ms=1.26 client_ip=testclient request_id=aa90b675-9fe6-4416-98f4-5ef548e8831a
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/analytics "HTTP/1.1 413 Request Entity Too Large"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:228 | CSV export requested: user_id=6b238e66-d55c-4a87-bce8-4b51bc84c3ef
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=6b238e66-d55c-4a87-bce8-4b51bc84c3ef filtered=False
2026-08-16 04:14:16 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=6b238e66-d55c-4a87-bce8-4b51bc84c3ef analytics_id=a31d867d-c224-44ec-ae42-620320cc7b84 record_count=2
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=6b238e66-d55c-4a87-bce8-4b51bc84c3ef analytics_id=a31d867d-c224-44ec-ae42-620320cc7b84 total_predictions=2
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=6b238e66-d55c-4a87-bce8-4b51bc84c3ef export_id=135c7b28-7b6a-4ab8-b39d-421fc89e1ac0 record_count=2
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=6b238e66-d55c-4a87-bce8-4b51bc84c3ef export_id=135c7b28-7b6a-4ab8-b39d-421fc89e1ac0 record_count=2
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:232 | CSV export completed: user_id=6b238e66-d55c-4a87-bce8-4b51bc84c3ef export_id=135c7b28-7b6a-4ab8-b39d-421fc89e1ac0 record_count=2
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/csv status_code=200 duration_ms=2.39 client_ip=testclient request_id=fd2a1a93-9d64-4baa-b389-a91526af49c5
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/csv "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:228 | CSV export requested: user_id=c0c8740d-df6d-4403-8848-9d43bea4a5f3
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=c0c8740d-df6d-4403-8848-9d43bea4a5f3 filtered=False
2026-08-16 04:14:16 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:76 | Analytics built with empty history collection: user_id=c0c8740d-df6d-4403-8848-9d43bea4a5f3 analytics_id=e56f32e5-a2ff-4e64-9e36-1863f6f67421
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=c0c8740d-df6d-4403-8848-9d43bea4a5f3 analytics_id=e56f32e5-a2ff-4e64-9e36-1863f6f67421 total_predictions=0
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_validator | csv_validator.py:68 | CSV export requested with an empty history collection: user_id=c0c8740d-df6d-4403-8848-9d43bea4a5f3
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_builder | csv_builder.py:101 | CSV export built with empty history collection: user_id=c0c8740d-df6d-4403-8848-9d43bea4a5f3 export_id=703e1b18-a3e8-472c-9d83-50e6b35c7113
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=c0c8740d-df6d-4403-8848-9d43bea4a5f3 export_id=703e1b18-a3e8-472c-9d83-50e6b35c7113 record_count=0
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:232 | CSV export completed: user_id=c0c8740d-df6d-4403-8848-9d43bea4a5f3 export_id=703e1b18-a3e8-472c-9d83-50e6b35c7113 record_count=0
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/csv status_code=200 duration_ms=2.23 client_ip=testclient request_id=017ebd3f-ecea-482f-a878-9f172280ece5
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/csv "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/csv status_code=401 duration_ms=2.74 client_ip=testclient request_id=044e8513-f935-461c-971c-ef818152b0ac
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/csv "HTTP/1.1 401 Unauthorized"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:228 | CSV export requested: user_id=e8c343cd-cdc5-4284-ab27-14dded405ea2
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=e8c343cd-cdc5-4284-ab27-14dded405ea2 filtered=False
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/csv status_code=413 duration_ms=1.21 client_ip=testclient request_id=f19a56aa-d028-49bf-8a79-d767f117e26d
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/csv "HTTP/1.1 413 Request Entity Too Large"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:228 | CSV export requested: user_id=6a54a501-cbb3-464f-a4d7-5449f3ca0aea
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=6a54a501-cbb3-464f-a4d7-5449f3ca0aea filtered=False
2026-08-16 04:14:16 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=6a54a501-cbb3-464f-a4d7-5449f3ca0aea analytics_id=6c19ed85-1b3c-4d65-b60b-95946a83b536 record_count=1
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=6a54a501-cbb3-464f-a4d7-5449f3ca0aea analytics_id=6c19ed85-1b3c-4d65-b60b-95946a83b536 total_predictions=1
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=6a54a501-cbb3-464f-a4d7-5449f3ca0aea export_id=189c2621-4424-4d3c-b125-344c53e4a68a record_count=1
2026-08-16 04:14:16 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=6a54a501-cbb3-464f-a4d7-5449f3ca0aea export_id=189c2621-4424-4d3c-b125-344c53e4a68a record_count=1
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:232 | CSV export completed: user_id=6a54a501-cbb3-464f-a4d7-5449f3ca0aea export_id=189c2621-4424-4d3c-b125-344c53e4a68a record_count=1
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/csv status_code=200 duration_ms=2.05 client_ip=testclient request_id=183df34a-9c85-4e2a-88c8-bd89fe348e78
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/csv "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:291 | PDF export requested: user_id=9d28409b-1576-4a12-90c6-3b5e28d611ec
2026-08-16 04:14:16 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=9d28409b-1576-4a12-90c6-3b5e28d611ec filtered=False page_size=a4
2026-08-16 04:14:16 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=9d28409b-1576-4a12-90c6-3b5e28d611ec analytics_id=e3c62969-7ae7-4165-aff1-00f621704f20 record_count=2
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=9d28409b-1576-4a12-90c6-3b5e28d611ec analytics_id=e3c62969-7ae7-4165-aff1-00f621704f20 total_predictions=2
2026-08-16 04:14:16 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=9d28409b-1576-4a12-90c6-3b5e28d611ec export_id=33a51599-ac57-4cde-a7e7-5a892889dac9 record_count=2
2026-08-16 04:14:16 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=9d28409b-1576-4a12-90c6-3b5e28d611ec export_id=33a51599-ac57-4cde-a7e7-5a892889dac9 record_count=2
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:295 | PDF export completed: user_id=9d28409b-1576-4a12-90c6-3b5e28d611ec export_id=33a51599-ac57-4cde-a7e7-5a892889dac9 record_count=2
2026-08-16 04:14:16 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/pdf status_code=200 duration_ms=8.79 client_ip=testclient request_id=fa870991-f7ce-478f-aa45-18e6c1393913
2026-08-16 04:14:16 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/pdf "HTTP/1.1 200 OK"
2026-08-16 04:14:16 | INFO     | app.api.v1.reports | reports.py:291 | PDF export requested: user_id=3eb6765f-f605-4ece-9381-791a143aaac9
2026-08-16 04:14:16 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=3eb6765f-f605-4ece-9381-791a143aaac9 filtered=False page_size=a4
2026-08-16 04:14:16 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:76 | Analytics built with empty history collection: user_id=3eb6765f-f605-4ece-9381-791a143aaac9 analytics_id=e771e9e2-9550-479b-a25b-798268a16589
2026-08-16 04:14:16 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=3eb6765f-f605-4ece-9381-791a143aaac9 analytics_id=e771e9e2-9550-479b-a25b-798268a16589 total_predictions=0
2026-08-16 04:14:16 | INFO     | app.reports.pdf.pdf_validator | pdf_validator.py:76 | PDF export requested with an empty history collection: user_id=3eb6765f-f605-4ece-9381-791a143aaac9
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=3eb6765f-f605-4ece-9381-791a143aaac9 export_id=fce95828-8399-4a56-9224-4f45db66d0e4
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=3eb6765f-f605-4ece-9381-791a143aaac9 export_id=fce95828-8399-4a56-9224-4f45db66d0e4 record_count=0
2026-08-16 04:14:17 | INFO     | app.api.v1.reports | reports.py:295 | PDF export completed: user_id=3eb6765f-f605-4ece-9381-791a143aaac9 export_id=fce95828-8399-4a56-9224-4f45db66d0e4 record_count=0
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/pdf status_code=200 duration_ms=5.48 client_ip=testclient request_id=18dca10c-c72d-46a1-9ed1-bf0d9f1b5134
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/pdf "HTTP/1.1 200 OK"
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/pdf status_code=401 duration_ms=2.68 client_ip=testclient request_id=63bad870-ca72-40de-8d0d-ff3c066e29d4
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/pdf "HTTP/1.1 401 Unauthorized"
2026-08-16 04:14:17 | INFO     | app.api.v1.reports | reports.py:291 | PDF export requested: user_id=7b645d73-978b-4dd3-b883-e05af115239f
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=7b645d73-978b-4dd3-b883-e05af115239f filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/pdf status_code=413 duration_ms=1.22 client_ip=testclient request_id=f3afd88d-0874-459a-8e3c-a76aac09c65c
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/pdf "HTTP/1.1 413 Request Entity Too Large"
2026-08-16 04:14:17 | INFO     | app.api.v1.reports | reports.py:291 | PDF export requested: user_id=b4ca68be-d09c-4634-89b6-57ccfa8d99d6
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=b4ca68be-d09c-4634-89b6-57ccfa8d99d6 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=b4ca68be-d09c-4634-89b6-57ccfa8d99d6 analytics_id=74188876-a4b5-481c-9c4e-4a64c8d670ad record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=b4ca68be-d09c-4634-89b6-57ccfa8d99d6 analytics_id=74188876-a4b5-481c-9c4e-4a64c8d670ad total_predictions=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=b4ca68be-d09c-4634-89b6-57ccfa8d99d6 export_id=f99b154d-e5d4-44b9-94cf-cf891c941c90 record_count=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=b4ca68be-d09c-4634-89b6-57ccfa8d99d6 export_id=f99b154d-e5d4-44b9-94cf-cf891c941c90 record_count=1
2026-08-16 04:14:17 | INFO     | app.api.v1.reports | reports.py:295 | PDF export completed: user_id=b4ca68be-d09c-4634-89b6-57ccfa8d99d6 export_id=f99b154d-e5d4-44b9-94cf-cf891c941c90 record_count=1
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/pdf status_code=200 duration_ms=5.73 client_ip=testclient request_id=5910a0ca-e768-4628-9968-b90cf8792b35
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/pdf "HTTP/1.1 200 OK"
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/analytics status_code=401 duration_ms=1.74 client_ip=testclient request_id=657a6c3a-6c7e-4341-aaa1-f062e180c6f8
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/analytics "HTTP/1.1 401 Unauthorized"
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/csv status_code=401 duration_ms=1.57 client_ip=testclient request_id=a07bb505-f9cb-4df8-8702-3f5e58985937
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/csv "HTTP/1.1 401 Unauthorized"
2026-08-16 04:14:17 | INFO     | app.api.v1.reports | reports.py:164 | Prediction analytics requested: user_id=cb201680-9a67-4dab-be7e-4722ce3bc0fa
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=cb201680-9a67-4dab-be7e-4722ce3bc0fa filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=cb201680-9a67-4dab-be7e-4722ce3bc0fa analytics_id=83ec84ec-d6ea-4734-8b8d-b87c3425249f record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=cb201680-9a67-4dab-be7e-4722ce3bc0fa analytics_id=83ec84ec-d6ea-4734-8b8d-b87c3425249f total_predictions=1
2026-08-16 04:14:17 | INFO     | app.api.v1.reports | reports.py:168 | Prediction analytics completed: user_id=cb201680-9a67-4dab-be7e-4722ce3bc0fa analytics_id=83ec84ec-d6ea-4734-8b8d-b87c3425249f total_predictions=1
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/analytics status_code=200 duration_ms=1.41 client_ip=testclient request_id=9ff376f3-bb0b-46df-8f02-2fd42eaaf7f7
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/analytics?unexpected=value "HTTP/1.1 200 OK"
2026-08-16 04:14:17 | INFO     | app.api.v1.reports | reports.py:228 | CSV export requested: user_id=74004950-327d-4bf0-8c26-ac0e8bf54bc1
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=74004950-327d-4bf0-8c26-ac0e8bf54bc1 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=74004950-327d-4bf0-8c26-ac0e8bf54bc1 analytics_id=bd0d395a-d213-43ee-b9be-6202d49586f1 record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=74004950-327d-4bf0-8c26-ac0e8bf54bc1 analytics_id=bd0d395a-d213-43ee-b9be-6202d49586f1 total_predictions=1
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/reports/export/csv status_code=500 duration_ms=1.98 client_ip=testclient request_id=7756b56d-a229-4415-87de-73c6ec28101d
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/export/csv "HTTP/1.1 500 Internal Server Error"
2026-08-16 04:14:17 | INFO     | app.api.v1.reports | reports.py:164 | Prediction analytics requested: user_id=6ffea3c5-4405-49c7-a075-724f07beede6
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=6ffea3c5-4405-49c7-a075-724f07beede6 filtered=False
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/reports/analytics "HTTP/1.1 500 Internal Server Error"
2026-08-16 04:14:17 | INFO     | app.repositories.prediction_history_repository | prediction_history_repository.py:300 | Prediction history detail record retrieved from database: history_id=8d2a6f5e-c77e-4536-89df-31724f9910d7 user_id=14d87208-66b3-49b4-aac0-713221bbccb1
2026-08-16 04:14:17 | INFO     | app.repositories.prediction_history_repository | prediction_history_repository.py:292 | Prediction history detail lookup found no matching record: history_id=10390573-9d4e-43fb-8c18-f5310332bb58 user_id=274a3402-5f19-441b-9e88-5c012bb717a9
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:189 | Prediction history detail retrieval started: history_id=hist-0001 user_id=user-0001
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:197 | Prediction history detail retrieval completed: history_id=hist-0001 user_id=user-0001 found=True
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:189 | Prediction history detail retrieval started: history_id=hist-0001 user_id=someone-else
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:197 | Prediction history detail retrieval completed: history_id=hist-0001 user_id=someone-else found=False
